investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_valid
INV004699,2025-01-07,118635,,495280,Delhi,Gurugram,T30,46-55,Female,69.7,UPI,Verified,True
INV003408,2025-01-07,149324,SIP,1661,West Bengal,Kolkata,T30,18-25,Male,6.1,Net Banking,Verified,True
INV003531,2025-01-07,148568,SIP,5932,Delhi,Gurugram,T30,36-45,Male,41.9,Mandate,Verified,True
INV002124,2025-01-07,101208,SIP,20269,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,UPI,Verified,True
INV002008,2025-01-07,125497,SIP,2071,Haryana,Gurugram,T30,46-55,Male,83.3,Cheque,Verified,True
INV003894,2025-01-07,120504,,21947,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,UPI,Verified,True
INV001629,2025-01-07,119551,,152791,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Net Banking,Verified,True
INV002036,2025-01-07,149322,,200110,Madhya Pradesh,Indore,T30,26-35,Male,23.2,Net Banking,Verified,True
INV004672,2025-01-07,148569,SIP,3113,Rajasthan,Jaipur,T30,26-35,Male,23.9,UPI,Verified,True
INV003666,2025-01-07,119598,,242127,Gujarat,Surat,T30,18-25,Male,4.3,UPI,Verified,True
INV000169,2025-01-07,125497,SIP,3537,Rajasthan,Jaipur,T30,26-35,Male,6.9,Mandate,Verified,True
INV000168,2025-01-07,119095,,138871,Rajasthan,Jaipur,T30,26-35,Male,9.7,Mandate,Pending,True
INV004295,2025-01-07,118636,SIP,20702,Karnataka,Bangalore,T30,36-45,Male,50.6,UPI,Pending,True
INV003168,2025-01-07,100033,SIP,9929,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Cheque,Pending,True
INV003419,2025-01-07,119120,,313703,Maharashtra,Pune,T30,18-25,Male,5.3,UPI,Verified,True
INV000163,2025-01-07,119598,SIP,1002,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Net Banking,Verified,True
INV003553,2025-01-07,148569,,321749,Punjab,Amritsar,B30,36-45,Male,33.0,Cheque,Verified,True
INV001206,2025-01-07,118633,SIP,2637,Delhi,Noida,T30,26-35,Male,11.7,Cheque,Verified,True
INV001448,2025-01-07,102887,SIP,4297,Telangana,Hyderabad,T30,26-35,Female,14.2,Net Banking,Verified,True
INV003304,2025-01-07,119599,SIP,49906,Telangana,Hyderabad,T30,18-25,Female,4.8,Mandate,Verified,True
INV000310,2025-01-07,148568,SIP,1860,Delhi,Noida,T30,36-45,Male,58.4,Net Banking,Verified,True
INV003151,2025-01-07,148567,,37532,Tamil Nadu,Coimbatore,B30,56+,Female,69.5,Cheque,Verified,True
INV004040,2025-01-07,120506,SIP,534,Gujarat,Ahmedabad,T30,36-45,Male,54.3,Mandate,Verified,True
INV003412,2025-01-07,118632,,91112,Rajasthan,Jaipur,T30,18-25,Male,7.8,Net Banking,Verified,True
INV002252,2025-01-07,100033,,330683,Maharashtra,Pune,T30,36-45,Female,46.4,Cheque,Verified,True
INV003779,2025-01-07,148569,SIP,550,Delhi,New Delhi,T30,26-35,Male,21.9,Mandate,Verified,True
INV004048,2025-01-07,120507,SIP,8723,Delhi,New Delhi,T30,26-35,Male,13.0,Mandate,Verified,True
INV000617,2025-01-07,120844,,211092,Delhi,Gurugram,T30,26-35,Female,11.8,Mandate,Verified,True
INV001391,2025-01-07,119120,SIP,45464,Madhya Pradesh,Bhopal,B30,36-45,Male,18.5,Cheque,Verified,True
INV002422,2025-01-07,149323,SIP,1136,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Cheque,Verified,True
INV004428,2025-01-07,100016,,153024,Rajasthan,Udaipur,B30,26-35,Female,6.7,Net Banking,Verified,True
INV001916,2025-01-07,102886,SIP,403,Haryana,Gurugram,T30,26-35,Male,11.0,Mandate,Verified,True
INV000746,2025-01-07,119599,,144178,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,UPI,Verified,True
INV002198,2025-01-07,100016,SIP,4997,Delhi,Gurugram,T30,36-45,Female,43.3,UPI,Verified,True
INV000626,2025-01-07,119599,,431981,Haryana,Gurugram,T30,26-35,Female,12.3,Mandate,Verified,True
INV002510,2025-01-07,120506,SIP,3031,Karnataka,Mysore,B30,36-45,Male,32.6,Mandate,Pending,True
INV003230,2025-01-07,119094,SIP,2466,Punjab,Amritsar,B30,18-25,Female,3.2,Net Banking,Verified,True
INV004804,2025-01-07,100016,SIP,10955,Maharashtra,Mumbai,T30,36-45,Male,44.1,Net Banking,Verified,True
INV000306,2025-01-07,118632,SIP,417,Maharashtra,Mumbai,T30,26-35,Female,19.4,Net Banking,Verified,True
INV001274,2025-01-07,148568,SIP,10309,Maharashtra,Mumbai,T30,36-45,Female,55.7,Net Banking,Verified,True
INV004639,2025-01-07,100016,SIP,2511,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,Pending,True
INV003102,2025-01-07,119552,SIP,47454,Maharashtra,Pune,T30,18-25,Male,4.3,Cheque,Verified,True
INV001921,2025-01-07,119551,SIP,2759,Gujarat,Surat,T30,26-35,Female,13.5,Cheque,Verified,True
INV000847,2025-01-07,120504,,505170,West Bengal,Kolkata,T30,26-35,Female,17.8,UPI,Verified,True
INV001288,2025-01-07,149324,SIP,6394,Telangana,Hyderabad,T30,26-35,Male,21.8,Net Banking,Verified,True
INV000416,2025-01-07,148568,SIP,3571,Maharashtra,Nashik,B30,26-35,Male,6.8,Cheque,Verified,True
INV001937,2025-01-07,119120,SIP,11837,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified,True
INV004193,2025-01-07,148569,,363551,Telangana,Hyderabad,T30,26-35,Male,17.1,Net Banking,Verified,True
INV003210,2025-01-07,148567,SIP,482,Haryana,Faridabad,B30,36-45,Female,23.1,Net Banking,Verified,True
INV000865,2025-01-07,100033,SIP,48817,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,Mandate,Verified,True
INV003901,2025-01-07,125497,SIP,4655,Delhi,Gurugram,T30,46-55,Male,45.4,UPI,Verified,True
INV003289,2025-01-07,120504,SIP,29618,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,UPI,Verified,True
INV001168,2025-01-07,119552,SIP,2857,West Bengal,Kolkata,T30,46-55,Male,50.9,UPI,Verified,True
INV003220,2025-01-07,119095,,347908,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Cheque,Verified,True
INV001890,2025-01-07,101207,SIP,820,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,UPI,Verified,True
INV003286,2025-01-07,118634,,301979,Tamil Nadu,Chennai,T30,36-45,Female,41.2,Net Banking,Verified,True
INV002540,2025-01-07,125498,SIP,570,Uttar Pradesh,Agra,B30,26-35,Male,10.8,UPI,Verified,True
INV003478,2025-01-07,119552,SIP,5311,Punjab,Chandigarh,T30,26-35,Male,21.2,UPI,Verified,True
INV002186,2025-01-07,120843,,51232,Haryana,Faridabad,B30,18-25,Female,7.9,Net Banking,Verified,True
INV003795,2025-01-07,118632,,420460,West Bengal,Kolkata,T30,18-25,Male,7.6,Net Banking,Verified,True
INV001251,2025-01-07,118636,,344652,Punjab,Chandigarh,T30,26-35,Female,11.7,Cheque,Verified,True
INV004182,2025-01-07,119551,SIP,14626,Delhi,New Delhi,T30,26-35,Male,10.8,Net Banking,Verified,True
INV000645,2025-01-07,102886,SIP,14346,Karnataka,Bangalore,T30,18-25,Male,3.9,Mandate,Verified,True
INV000085,2025-01-07,102886,SIP,2306,Gujarat,Surat,T30,26-35,Female,14.6,Net Banking,Verified,True
INV000249,2025-01-07,120505,SIP,55682,Punjab,Amritsar,B30,26-35,Male,13.4,Cheque,Verified,True
INV004807,2025-01-07,118634,SIP,2137,Maharashtra,Mumbai,T30,36-45,Male,31.4,Cheque,Verified,True
INV001507,2025-01-07,101207,SIP,5674,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Cheque,Verified,True
INV001771,2025-01-07,102887,,239653,Gujarat,Surat,T30,46-55,Male,85.9,Cheque,Verified,True
INV004805,2025-01-07,102887,SIP,25450,Madhya Pradesh,Indore,T30,26-35,Female,7.6,Net Banking,Verified,True
INV003234,2025-01-07,101207,SIP,4534,Telangana,Hyderabad,T30,26-35,Male,13.5,Cheque,Verified,True
INV003146,2025-01-08,119599,SIP,8628,Rajasthan,Udaipur,B30,26-35,Male,20.2,Cheque,Verified,True
INV001620,2025-01-08,100016,SIP,8874,Punjab,Amritsar,B30,26-35,Male,8.1,Mandate,Verified,True
INV003697,2025-01-08,148569,,83388,Maharashtra,Mumbai,T30,18-25,Male,6.3,Mandate,Verified,True
INV002639,2025-01-08,120506,SIP,2854,Gujarat,Ahmedabad,T30,36-45,Male,20.7,Cheque,Verified,True
INV001937,2025-01-08,100016,SIP,3035,Haryana,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified,True
INV004884,2025-01-08,119120,SIP,2855,Karnataka,Bangalore,T30,18-25,Male,4.7,Mandate,Verified,True
INV003762,2025-01-08,149323,SIP,2776,Telangana,Hyderabad,T30,36-45,Male,39.4,UPI,Verified,True
INV003899,2025-01-08,120842,SIP,5789,Haryana,Gurugram,T30,36-45,Female,21.3,Mandate,Verified,True
INV003111,2025-01-08,148567,SIP,2184,Delhi,Gurugram,T30,18-25,Female,5.9,Cheque,Verified,True
INV001801,2025-01-08,148568,SIP,10520,Delhi,New Delhi,T30,36-45,Male,44.3,Mandate,Verified,True
INV000482,2025-01-08,118635,,341379,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,Verified,True
INV001553,2025-01-08,149323,SIP,28082,Delhi,Noida,T30,26-35,Male,23.5,UPI,Verified,True
INV000400,2025-01-08,125497,SIP,950,Punjab,Chandigarh,T30,26-35,Male,22.1,Cheque,Verified,True
INV001820,2025-01-08,118636,,192847,Maharashtra,Mumbai,T30,36-45,Female,39.3,Net Banking,Verified,True
INV003387,2025-01-08,118635,SIP,7640,Gujarat,Ahmedabad,T30,36-45,Male,15.4,Net Banking,Verified,True
INV004516,2025-01-08,149322,SIP,24125,Haryana,Gurugram,T30,36-45,Male,14.4,UPI,Verified,True
INV003695,2025-01-08,120506,SIP,7699,Karnataka,Bangalore,T30,36-45,Male,31.0,UPI,Verified,True
INV000859,2025-01-08,148567,SIP,532,Gujarat,Surat,T30,18-25,Female,7.1,Net Banking,Verified,True
INV000987,2025-01-08,100025,SIP,480,Punjab,Amritsar,B30,26-35,Male,18.7,Cheque,Verified,True
INV001303,2025-01-08,100033,,354420,Delhi,Noida,T30,56+,Male,52.6,Net Banking,Verified,True
INV001265,2025-01-08,119599,SIP,5943,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified,True
INV003627,2025-01-08,118632,,57488,Telangana,Hyderabad,T30,36-45,Male,39.9,Net Banking,Verified,True
INV000733,2025-01-08,148569,SIP,8892,Uttar Pradesh,Lucknow,T30,18-25,Male,3.9,Net Banking,Verified,True
INV002049,2025-01-08,118635,,427294,Tamil Nadu,Coimbatore,B30,36-45,Female,36.8,Cheque,Verified,True
INV003908,2025-01-08,119551,SIP,563,Tamil Nadu,Coimbatore,B30,26-35,Female,13.8,Net Banking,Verified,True
INV004841,2025-01-08,120841,SIP,2173,West Bengal,Kolkata,T30,26-35,Male,21.4,Mandate,Verified,True
INV001941,2025-01-08,125498,,82922,Uttar Pradesh,Lucknow,T30,56+,Male,32.7,Net Banking,Verified,True
INV000995,2025-01-08,120504,SIP,3159,Delhi,New Delhi,T30,56+,Male,34.6,Cheque,Verified,True
INV000931,2025-01-08,118636,SIP,5071,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified,True
INV003575,2025-01-08,120843,,393325,West Bengal,Kolkata,T30,18-25,Male,4.7,Net Banking,Verified,True
INV001476,2025-01-08,120841,SIP,6000,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Verified,True
INV003684,2025-01-08,118636,,226621,Karnataka,Bangalore,T30,36-45,Male,42.9,UPI,Verified,True
INV000540,2025-01-08,101206,SIP,3564,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified,True
INV003811,2025-01-08,119092,SIP,8770,Gujarat,Surat,T30,46-55,Female,83.6,Cheque,Verified,True
INV003600,2025-01-08,118633,SIP,2159,West Bengal,Kolkata,T30,56+,Female,19.3,Net Banking,Verified,True
INV003510,2025-01-08,119093,SIP,2816,Uttar Pradesh,Kanpur,B30,46-55,Male,72.7,Net Banking,Verified,True
INV000480,2025-01-08,101206,,275788,Maharashtra,Mumbai,T30,18-25,Male,6.2,Net Banking,Pending,True
INV000427,2025-01-08,125498,,49136,Punjab,Amritsar,B30,56+,Female,18.6,Net Banking,Verified,True
INV001423,2025-01-08,119552,SIP,5228,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Mandate,Verified,True
INV003706,2025-01-08,149323,SIP,9617,Punjab,Amritsar,B30,36-45,Female,27.2,Mandate,Verified,True
INV000241,2025-01-08,120844,,139245,Telangana,Hyderabad,T30,26-35,Female,16.5,Net Banking,Verified,True
INV004657,2025-01-08,118635,SIP,7624,Madhya Pradesh,Indore,T30,26-35,Female,23.0,Cheque,Verified,True
INV002283,2025-01-08,119092,SIP,47241,Karnataka,Bangalore,T30,26-35,Female,14.5,Net Banking,Verified,True
INV004258,2025-01-08,120841,,112804,Gujarat,Ahmedabad,T30,36-45,Male,56.6,UPI,Verified,True
INV003851,2025-01-08,101208,,238164,Karnataka,Bangalore,T30,46-55,Male,60.6,Mandate,Verified,True
INV002152,2025-01-08,118635,,179064,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,UPI,Verified,True
INV000051,2025-01-08,100025,,453519,Haryana,Gurugram,T30,36-45,Male,21.0,UPI,Verified,True
INV002159,2025-01-08,120504,,239885,Haryana,Gurugram,T30,26-35,Male,7.0,Net Banking,Verified,True
INV002951,2025-01-08,149322,SIP,11498,Karnataka,Bangalore,T30,36-45,Male,58.6,Mandate,Verified,True
INV001060,2025-01-08,148567,SIP,2085,Telangana,Hyderabad,T30,36-45,Male,29.0,Cheque,Verified,True
INV004821,2025-01-08,149322,,24480,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,Mandate,Verified,True
INV002258,2025-01-08,119552,SIP,13593,Madhya Pradesh,Bhopal,B30,36-45,Male,33.7,Cheque,Verified,True
INV002545,2025-01-08,100025,,411048,Haryana,Faridabad,B30,36-45,Male,31.5,UPI,Verified,True
INV004962,2025-01-08,119093,SIP,3168,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Net Banking,Verified,True
INV003982,2025-01-08,119551,,77962,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Cheque,Verified,True
INV004850,2025-01-08,119094,,357722,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Net Banking,Verified,True
INV000563,2025-01-08,101207,,50115,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Mandate,Verified,True
INV002444,2025-01-08,149324,,395989,Uttar Pradesh,Lucknow,T30,18-25,Female,3.8,Mandate,Verified,True
INV003457,2025-01-08,148568,SIP,24127,Karnataka,Bangalore,T30,36-45,Male,48.6,Net Banking,Verified,True
INV000707,2025-01-08,101206,SIP,2356,Karnataka,Mysore,B30,36-45,Female,46.6,Net Banking,Verified,True
INV003457,2025-01-08,149322,,232784,Karnataka,Bangalore,T30,36-45,Male,48.6,Cheque,Verified,True
INV002066,2025-01-08,120503,SIP,22119,West Bengal,Kolkata,T30,26-35,Female,23.3,UPI,Verified,True
INV003456,2025-01-08,100033,SIP,12400,Telangana,Hyderabad,T30,26-35,Male,7.5,Net Banking,Verified,True
INV004544,2025-01-08,119095,,121603,Maharashtra,Mumbai,T30,36-45,Male,52.1,UPI,Verified,True
INV000166,2025-01-08,118633,SIP,7122,Telangana,Hyderabad,T30,26-35,Male,24.4,Cheque,Verified,True
INV002285,2025-01-09,102885,SIP,2803,Telangana,Hyderabad,T30,18-25,Male,6.6,Net Banking,Verified,True
INV001798,2025-01-09,118632,,363615,Tamil Nadu,Chennai,T30,36-45,Female,21.3,Mandate,Verified,True
INV000754,2025-01-09,100033,,121469,West Bengal,Kolkata,T30,26-35,Male,8.0,Net Banking,Verified,True
INV001762,2025-01-09,102885,,390732,Punjab,Amritsar,B30,18-25,Female,7.5,Net Banking,Verified,True
INV001022,2025-01-09,119599,,163538,Karnataka,Mysore,B30,36-45,Male,19.6,Cheque,Verified,True
INV002602,2025-01-09,120507,SIP,2265,Gujarat,Surat,T30,56+,Female,45.7,Net Banking,Verified,True
INV004145,2025-01-09,119093,SIP,6133,Gujarat,Surat,T30,18-25,Male,4.9,Mandate,Verified,True
INV000605,2025-01-09,148568,,472321,Uttar Pradesh,Agra,B30,36-45,Male,35.6,UPI,Verified,True
INV000105,2025-01-09,100033,SIP,10476,Punjab,Chandigarh,T30,56+,Male,41.4,Mandate,Verified,True
INV004067,2025-01-09,120842,,25342,Delhi,Gurugram,T30,26-35,Male,8.5,UPI,Verified,True
INV001291,2025-01-09,120842,SIP,29078,Uttar Pradesh,Lucknow,T30,46-55,Male,89.1,Mandate,Verified,True
INV003220,2025-01-09,118635,,372262,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Mandate,Pending,True
INV000611,2025-01-09,120842,SIP,2251,Uttar Pradesh,Agra,B30,26-35,Male,11.4,Net Banking,Verified,True
INV002762,2025-01-09,120843,SIP,22099,Rajasthan,Udaipur,B30,26-35,Female,21.9,Cheque,Verified,True
INV004298,2025-01-09,118635,SIP,14928,Gujarat,Ahmedabad,T30,36-45,Female,55.5,Cheque,Verified,True
INV003849,2025-01-09,118634,SIP,25650,Karnataka,Mysore,B30,26-35,Male,7.6,UPI,Verified,True
INV000243,2025-01-09,100033,,36778,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified,True
INV002472,2025-01-09,100033,,515536,Maharashtra,Mumbai,T30,26-35,Female,19.1,UPI,Verified,True
INV004848,2025-01-09,119094,,354966,Haryana,Gurugram,T30,26-35,Male,15.6,Net Banking,Verified,True
INV004613,2025-01-09,119599,,224955,Maharashtra,Pune,T30,36-45,Male,27.2,Mandate,Verified,True
INV001398,2025-01-09,119095,,324411,Madhya Pradesh,Indore,T30,26-35,Female,18.4,Net Banking,Verified,True
INV003193,2025-01-09,119092,,432969,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified,True
INV003189,2025-01-09,120505,,122799,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Cheque,Verified,True
INV004863,2025-01-09,149322,SIP,11106,Maharashtra,Mumbai,T30,26-35,Male,21.1,UPI,Verified,True
INV001091,2025-01-09,118634,,400373,Telangana,Hyderabad,T30,18-25,Male,7.5,Mandate,Verified,True
INV003511,2025-01-09,148567,SIP,16320,Haryana,Gurugram,T30,46-55,Male,36.8,Mandate,Verified,True
INV004596,2025-01-09,118632,SIP,434,Rajasthan,Udaipur,B30,26-35,Male,22.8,UPI,Verified,True
INV004468,2025-01-09,120844,,335534,Telangana,Hyderabad,T30,46-55,Female,20.8,UPI,Verified,True
INV001321,2025-01-09,101206,,112409,Telangana,Hyderabad,T30,46-55,Male,74.1,Cheque,Verified,True
INV003816,2025-01-09,120843,,457932,West Bengal,Kolkata,T30,26-35,Female,17.0,Cheque,Verified,True
INV002838,2025-01-09,119599,SIP,3193,West Bengal,Kolkata,T30,56+,Female,71.9,Cheque,Verified,True
INV002424,2025-01-09,119092,SIP,506,Telangana,Hyderabad,T30,56+,Female,51.2,Mandate,Verified,True
INV002765,2025-01-09,149324,SIP,2910,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Net Banking,Verified,True
INV001544,2025-01-09,100016,SIP,9251,Uttar Pradesh,Kanpur,B30,18-25,Female,5.9,UPI,Verified,True
INV002587,2025-01-09,118636,,154204,West Bengal,Kolkata,T30,18-25,Male,7.2,Mandate,Verified,True
INV001820,2025-01-09,101208,,124803,Maharashtra,Mumbai,T30,36-45,Female,39.3,Net Banking,Verified,True
INV001344,2025-01-09,119551,,126043,Rajasthan,Jaipur,T30,26-35,Male,10.0,Net Banking,Verified,True
INV003619,2025-01-09,149324,SIP,984,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Verified,True
INV003907,2025-01-09,148569,SIP,2612,Gujarat,Surat,T30,46-55,Male,62.6,Net Banking,Verified,True
INV002323,2025-01-09,149322,SIP,25409,West Bengal,Kolkata,T30,36-45,Female,33.7,Net Banking,Verified,True
INV002942,2025-01-09,100016,SIP,872,Delhi,Noida,T30,36-45,Male,27.8,UPI,Verified,True
INV002943,2025-01-09,125497,,300575,Karnataka,Bangalore,T30,26-35,Female,7.6,UPI,Verified,True
INV000813,2025-01-09,119551,SIP,439,Telangana,Hyderabad,T30,46-55,Male,38.7,UPI,Verified,True
INV002873,2025-01-09,118632,,215393,Haryana,Gurugram,T30,18-25,Male,5.9,Net Banking,Verified,True
INV001083,2025-01-09,120507,SIP,7386,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Cheque,Verified,True
INV003920,2025-01-09,119092,,408719,Punjab,Chandigarh,T30,26-35,Male,20.3,UPI,Verified,True
INV003736,2025-01-09,148568,,136024,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,Pending,True
INV001144,2025-01-09,118636,SIP,2008,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Mandate,Verified,True
INV002548,2025-01-09,120841,SIP,1140,Haryana,Gurugram,T30,26-35,Male,21.3,Net Banking,Verified,True
INV001142,2025-01-09,149323,SIP,8298,Uttar Pradesh,Lucknow,T30,26-35,Male,16.8,Cheque,Verified,True
INV001621,2025-01-09,100016,SIP,2571,Karnataka,Bangalore,T30,26-35,Female,10.0,UPI,Verified,True
INV003280,2025-01-09,120843,SIP,8885,Haryana,Faridabad,B30,26-35,Female,9.0,UPI,Verified,True
INV004576,2025-01-09,118636,SIP,2685,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Pending,True
INV004143,2025-01-09,100016,,141498,Gujarat,Ahmedabad,T30,18-25,Male,7.4,Net Banking,Verified,True
INV001409,2025-01-10,148567,,524319,Haryana,Faridabad,B30,18-25,Male,4.5,Cheque,Verified,True
INV000215,2025-01-10,120841,,108925,Maharashtra,Nashik,B30,26-35,Female,18.3,UPI,Pending,True
INV004844,2025-01-10,119552,SIP,8012,Maharashtra,Pune,T30,26-35,Male,15.7,Mandate,Verified,True
INV002769,2025-01-10,101208,,172193,Maharashtra,Pune,T30,18-25,Female,4.5,Mandate,Verified,True
INV003673,2025-01-10,118632,SIP,9000,Maharashtra,Mumbai,T30,26-35,Male,23.5,Cheque,Verified,True
INV004840,2025-01-10,120841,SIP,2370,Maharashtra,Pune,T30,18-25,Male,6.5,Net Banking,Verified,True
INV004836,2025-01-10,120844,,409425,West Bengal,Kolkata,T30,26-35,Male,8.3,UPI,Verified,True
INV004024,2025-01-10,148568,,44336,Telangana,Hyderabad,T30,36-45,Male,23.1,Cheque,Verified,True
INV001457,2025-01-10,102887,,356562,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Cheque,Verified,True
INV004994,2025-01-10,125498,SIP,2133,Delhi,New Delhi,T30,36-45,Male,31.9,Cheque,Verified,True
INV003892,2025-01-10,119599,SIP,13209,Punjab,Amritsar,B30,46-55,Male,24.4,Cheque,Verified,True
INV002350,2025-01-10,100016,,495452,Tamil Nadu,Chennai,T30,26-35,Male,23.0,Cheque,Verified,True
INV004907,2025-01-10,118635,SIP,2946,Gujarat,Ahmedabad,T30,26-35,Male,20.7,Mandate,Verified,True
INV002860,2025-01-10,120505,SIP,1688,Madhya Pradesh,Indore,T30,46-55,Male,18.9,UPI,Verified,True
INV004757,2025-01-10,118633,SIP,1189,Gujarat,Ahmedabad,T30,26-35,Female,18.5,Mandate,Verified,True
INV004014,2025-01-10,118636,SIP,15314,Telangana,Hyderabad,T30,56+,Female,27.2,Cheque,Verified,True
INV002681,2025-01-10,101207,SIP,43238,Maharashtra,Nashik,B30,18-25,Female,7.2,Net Banking,Verified,True
INV001040,2025-01-10,120505,,45742,Punjab,Chandigarh,T30,56+,Female,43.4,Mandate,Verified,True
INV003735,2025-01-10,101206,SIP,2473,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Net Banking,Verified,True
INV001487,2025-01-10,120843,SIP,25132,Telangana,Hyderabad,T30,36-45,Male,59.8,Cheque,Verified,True
INV002882,2025-01-10,119095,SIP,6581,Gujarat,Ahmedabad,T30,36-45,Male,52.7,Cheque,Verified,True
INV002459,2025-01-10,102885,,355822,Rajasthan,Udaipur,B30,18-25,Female,5.2,Cheque,Verified,True
INV002787,2025-01-10,120842,SIP,1048,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,UPI,Verified,True
INV003012,2025-01-10,118636,SIP,8133,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Cheque,Verified,True
INV003040,2025-01-10,125498,SIP,4574,Karnataka,Bangalore,T30,26-35,Female,15.3,Cheque,Pending,True
INV000960,2025-01-10,148568,,185355,West Bengal,Kolkata,T30,46-55,Male,90.6,Net Banking,Verified,True
INV004296,2025-01-10,118634,SIP,57912,Telangana,Hyderabad,T30,26-35,Male,18.2,Mandate,Verified,True
INV003168,2025-01-10,120842,,66348,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Mandate,Verified,True
INV000788,2025-01-10,120506,,240512,Haryana,Gurugram,T30,26-35,Male,20.7,Cheque,Verified,True
INV001310,2025-01-10,148568,SIP,6599,Telangana,Hyderabad,T30,46-55,Male,83.6,Mandate,Verified,True
INV003617,2025-01-10,119093,SIP,3519,Maharashtra,Pune,T30,36-45,Male,39.0,Net Banking,Verified,True
INV003408,2025-01-10,118635,,158207,West Bengal,Kolkata,T30,18-25,Male,6.1,Cheque,Verified,True
INV004064,2025-01-10,149322,,379072,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,UPI,Verified,True
INV001990,2025-01-10,125497,SIP,6211,Punjab,Amritsar,B30,26-35,Male,9.3,Mandate,Verified,True
INV004308,2025-01-10,125497,SIP,20826,Gujarat,Surat,T30,26-35,Female,11.1,Net Banking,Verified,True
INV003345,2025-01-10,100025,,259045,Maharashtra,Pune,T30,26-35,Female,17.7,UPI,Verified,True
INV003847,2025-01-10,125497,SIP,4104,Telangana,Hyderabad,T30,26-35,Male,19.7,Cheque,Verified,True
INV004049,2025-01-10,118632,SIP,2804,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Cheque,Verified,True
INV003576,2025-01-10,119598,SIP,2131,Karnataka,Mysore,B30,26-35,Female,19.6,Net Banking,Verified,True
INV001752,2025-01-10,148569,SIP,4181,Rajasthan,Udaipur,B30,26-35,Female,13.4,Cheque,Verified,True
INV003342,2025-01-10,119120,,341316,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified,True
INV000722,2025-01-10,148568,,455643,Punjab,Chandigarh,T30,26-35,Female,8.1,Net Banking,Verified,True
INV000720,2025-01-10,149324,,172630,Gujarat,Ahmedabad,T30,18-25,Female,5.8,Net Banking,Verified,True
INV000360,2025-01-10,119599,SIP,16763,Maharashtra,Mumbai,T30,36-45,Female,55.3,UPI,Verified,True
INV004611,2025-01-10,102886,,267639,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Net Banking,Verified,True
INV003230,2025-01-10,118635,SIP,487,Punjab,Amritsar,B30,18-25,Female,3.2,Cheque,Verified,True
INV000634,2025-01-10,119551,,279935,Karnataka,Bangalore,T30,26-35,Female,22.7,UPI,Verified,True
INV002198,2025-01-10,120506,,117824,Delhi,Gurugram,T30,36-45,Female,43.3,UPI,Verified,True
INV004396,2025-01-10,101207,,242810,Rajasthan,Udaipur,B30,26-35,Female,15.0,Mandate,Verified,True
